ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
2764,55.00 ,1,31.00 ,13000.00 ,486004,0,4,0,5,7000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
2765,31.00 ,3,5.00 ,84000.00 ,486002,1,1,1,5,29000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2766,54.00 ,2,29.00 ,28000.00 ,486001,0,4,0,5,2000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2767,58.00 ,1,32.00 ,108000.00 ,486001,0,3,0,5,44000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2768,48.00 ,1,24.00 ,59000.00 ,486001,0,1,0,5,0.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2769,48.00 ,1,22.00 ,163000.00 ,485881,0,1,0,5,24000.00 ,Good,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2770,33.00 ,3,9.00 ,183000.00 ,483990,0,2,0,5,88000.00 ,Good,No,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
2771,36.00 ,3,6.00 ,69000.00 ,483880,0,4,0,5,40000.00 ,Good,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2772,41.00 ,1,16.00 ,115000.00 ,483775,0,1,0,5,70000.00 ,Good,No,No,1000000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2773,55.00 ,1,31.00 ,130000.00 ,483773,1,4,1,5,65000.00 ,Good,No,Yes ,1000000.00 ,Indian,1,0,0,0,Yes ,Rented,Urban,Approved,
2774,63.00 ,2,37.00 ,185000.00 ,483504,0,2,0,5,79000.00 ,Good,Yes ,Yes,1000000.00 ,Indian,1,0,0,1,No,Owned,Semi Urban,Approved,
2775,53.00 ,1,29.00 ,118000.00 ,483501,0,2,0,5,3000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
2776,38.00 ,1,13.00 ,163000.00 ,483501,0,1,0,5,41000.00 ,Good,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2777,46.00 ,1,20.00 ,140000.00 ,483501,1,2,1,7,63000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2778,59.00 ,2,33.00 ,91000.00 ,483501,1,2,1,7,7000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2779,56.00 ,3,31.00 ,61000.00 ,483501,1,4,1,7,13000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2780,59.00 ,2,35.00 ,168000.00 ,483501,0,4,0,7,41000.00 ,Poor,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
2781,39.00 ,2,13.00 ,69000.00 ,483445,0,3,0,7,9000.00 ,Poor,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2782,47.00 ,1,21.00 ,22000.00 ,483442,0,1,0,7,2000.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2783,47.00 ,1,22.00 ,53000.00 ,483334,0,1,0,7,3000.00 ,Poor,Yes ,Yes,200000.00 ,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
2784,53.00 ,2,26.00 ,25000.00 ,483332,1,2,1,7,10000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,1,1,Yes ,Owned,Urban,Reject,
2785,36.00 ,2,9.00 ,115000.00 ,483225,0,4,0,3,22000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
2786,34.00 ,3,9.00 ,31000.00 ,483222,1,4,1,3,11000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,1,1,1,Yes ,Owned,Rural,Reject,
2787,36.00 ,3,10.00 ,83000.00 ,483220,1,1,1,3,28000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Reject,
2788,60.00 ,1,34.00 ,152000.00 ,483220,0,2,0,3,69000.00 ,Standard,No,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2789,45.00 ,1,20.00 ,30000.00 ,483110,0,1,0,3,1000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2790,27.00 ,3,3.00 ,34000.00 ,483105,1,1,1,3,2000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2791,47.00 ,3,22.00 ,44000.00 ,482056,1,1,1,3,14000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
2792,44.00 ,1,20.00 ,182000.00 ,482053,0,2,0,3,76000.00 ,Good,No,No,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2793,54.00 ,1,30.00 ,44000.00 ,482051,0,3,0,7,15000.00 ,Standard,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2794,57.00 ,1,33.00 ,122000.00 ,482050,1,2,1,7,60000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
2795,52.00 ,1,26.00 ,35000.00 ,482020,0,4,0,7,18000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2796,51.00 ,3,25.00 ,91000.00 ,482011,0,1,0,7,8000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2797,57.00 ,2,32.00 ,30000.00 ,482011,0,2,0,7,20000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
2798,65.00 ,3,39.00 ,53000.00 ,482011,0,1,0,7,25000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2799,58.00 ,3,33.00 ,28000.00 ,482010,0,1,0,7,3000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2800,64.00 ,2,39.00 ,85000.00 ,482009,0,4,0,7,34000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2801,52.00 ,2,26.00 ,28000.00 ,482007,1,2,1,7,7000.00 ,Poor,No,No,100000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
2802,58.00 ,1,34.00 ,41000.00 ,482007,0,4,0,7,4000.00 ,Poor,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2803,52.00 ,3,22.00 ,154000.00 ,482006,0,1,0,7,50000.00 ,Poor,Yes ,Yes,1000000.00 ,Indian,1,1,1,1,Yes ,Owned,Semi Urban,Reject,
2804,43.00 ,3,18.00 ,41000.00 ,482005,0,1,0,7,3000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2805,56.00 ,1,32.00 ,33000.00 ,482005,0,3,0,7,15000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2806,37.00 ,3,12.00 ,182000.00 ,482005,0,3,0,7,58000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2807,53.00 ,3,27.00 ,59000.00 ,482004,0,2,0,7,8000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2808,27.00 ,1,2.00 ,129000.00 ,482004,0,2,0,7,33000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,1,0,0,Yes ,Owned,Rural,Reject,
2809,53.00 ,3,27.00 ,35000.00 ,482004,0,3,0,7,9000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2810,42.00 ,2,16.00 ,185000.00 ,482003,1,3,1,7,22000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,1,1,1,No,Owned,Urban,Approved,
2811,58.00 ,2,34.00 ,45000.00 ,482003,0,4,0,7,13000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
2812,36.00 ,2,12.00 ,62000.00 ,482003,0,4,0,7,1000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2813,53.00 ,3,28.00 ,183000.00 ,482002,1,3,1,331,82000.00 ,Standard,No,Yes ,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
2814,48.00 ,3,22.00 ,14000.00 ,482002,0,2,0,7,1000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
2815,54.00 ,3,28.00 ,53000.00 ,482002,1,1,1,7,22000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2816,26.00 ,3,1.00 ,48000.00 ,482002,0,3,0,7,26000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2817,50.00 ,1,26.00 ,128000.00 ,482002,0,2,0,5,4000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2818,31.00 ,1,7.00 ,105000.00 ,482002,0,1,0,5,40000.00 ,Good,Yes,No,1000000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
2819,35.00 ,1,9.00 ,40000.00 ,482002,1,3,1,5,9000.00 ,Good,No,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
2820,63.00 ,1,37.00 ,10000.00 ,482002,0,2,0,5,4000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2821,29.00 ,1,4.00 ,102000.00 ,482002,0,2,0,5,33000.00 ,Good,No,No,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2822,57.00 ,2,32.00 ,31000.00 ,482002,0,3,0,5,1000.00 ,Good,No,Yes ,100000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2823,30.00 ,1,5.00 ,30000.00 ,482002,0,4,0,5,8000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2824,33.00 ,3,7.00 ,21000.00 ,482002,0,1,0,5,6000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
2825,62.00 ,1,36.00 ,44000.00 ,482002,0,2,0,4,3000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2826,35.00 ,3,10.00 ,48000.00 ,482002,0,1,0,4,25000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
2827,37.00 ,2,11.00 ,21000.00 ,482002,0,3,0,4,2000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2828,37.00 ,2,11.00 ,84000.00 ,482002,1,4,1,4,22000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2829,35.00 ,2,10.00 ,64000.00 ,482001,0,3,0,4,7000.00 ,Good,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2830,35.00 ,1,9.00 ,82000.00 ,482001,0,1,0,4,25000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
2831,59.00 ,1,35.00 ,39000.00 ,482001,0,4,0,4,13000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2832,53.00 ,3,27.00 ,45000.00 ,482001,1,2,1,4,8000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2833,45.00 ,3,21.00 ,133000.00 ,482001,1,4,1,3,57000.00 ,Standard,No,Yes ,1000000.00 ,Indian,1,0,1,1,Yes ,Rented,Urban,Approved,
2834,46.00 ,1,22.00 ,152000.00 ,482001,0,2,0,3,14000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2835,40.00 ,1,16.00 ,12000.00 ,482001,0,1,0,3,10000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
2836,42.00 ,1,16.00 ,32000.00 ,482001,0,3,0,3,15000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2837,25.00 ,1,1.00 ,74000.00 ,482001,0,4,0,3,26000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,No,Rented,Semi Urban,Approved,
2838,39.00 ,2,14.00 ,54000.00 ,482001,1,2,1,3,11000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2839,30.00 ,2,6.00 ,181000.00 ,482001,1,3,1,3,41000.00 ,Good,No,Yes,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
2840,58.00 ,3,33.00 ,75000.00 ,482001,0,2,0,3,0.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2841,41.00 ,1,15.00 ,95000.00 ,482001,0,3,0,6,1000.00 ,Poor,No,No,50000.00 ,Indian,0,1,0,0,No,Owned,Rural,Reject,
2842,37.00 ,2,11.00 ,190000.00 ,482001,0,4,0,6,73000.00 ,Poor,No,Yes ,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Urban,Reject,
2843,36.00 ,1,11.00 ,90000.00 ,482001,0,1,0,6,28000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2844,27.00 ,1,3.00 ,20000.00 ,482001,1,4,1,6,10000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2845,60.00 ,3,34.00 ,64000.00 ,482001,0,3,0,6,22000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,No,Rented,Urban,Approved,
2846,62.00 ,3,36.00 ,85000.00 ,482001,0,2,0,6,17000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2847,67.00 ,2,43.00 ,105000.00 ,482001,0,4,0,6,17000.00 ,Poor,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
2848,44.00 ,1,18.00 ,21000.00 ,482001,0,1,0,6,2000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2849,24.00 ,2,(1.00),78000.00 ,480559,0,2,0,4,18000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2850,45.00 ,1,21.00 ,158000.00 ,480557,1,2,1,4,66700.00 ,Standard,No,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2851,58.00 ,1,34.00 ,125000.00 ,480554,0,1,0,996,43000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2852,61.00 ,2,36.00 ,81000.00 ,480553,0,3,0,4,18000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2853,54.00 ,1,29.00 ,183000.00 ,480551,1,1,1,4,81000.00 ,Standard,No,Yes ,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2854,28.00 ,2,3.00 ,54000.00 ,480449,0,4,0,4,6000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2855,49.00 ,3,24.00 ,79000.00 ,480447,0,4,0,4,36000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,No,Rented,Urban,Approved,
2856,35.00 ,2,11.00 ,38000.00 ,480443,0,1,0,4,15000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2857,36.00 ,2,10.00 ,172000.00 ,480338,0,4,0,8,10000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
2858,34.00 ,1,8.00 ,184000.00 ,480337,0,3,0,8,75000.00 ,Poor,Yes,No,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Reject,
2859,36.00 ,1,11.00 ,158000.00 ,480334,1,2,1,8,78000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2860,35.00 ,3,11.00 ,188000.00 ,480334,0,1,0,8,9000.00 ,Poor,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Reject,
2861,27.00 ,3,2.00 ,20000.00 ,480331,0,4,0,8,5000.00 ,Poor,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2862,42.00 ,3,18.00 ,60000.00 ,480228,1,4,1,8,2000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
2863,65.00 ,3,39.00 ,113000.00 ,480224,0,4,0,8,24000.00 ,Poor,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
2864,29.00 ,1,5.00 ,70000.00 ,480223,1,4,1,8,0.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
2865,65.00 ,3,41.00 ,84000.00 ,480116,1,2,1,5,0.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2866,59.00 ,3,33.00 ,23000.00 ,480116,0,2,0,5,2000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2867,46.00 ,1,22.00 ,141000.00 ,480115,1,2,1,912,33000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,1,1,1,Yes ,Owned,Urban,Approved,
2868,59.00 ,1,33.00 ,110000.00 ,480111,0,3,0,5,44000.00 ,Standard,No,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
2869,52.00 ,1,26.00 ,31000.00 ,480110,1,4,1,5,18000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
2870,60.00 ,1,35.00 ,22000.00 ,480107,0,1,0,5,13000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
2871,43.00 ,1,17.00 ,91000.00 ,480002,0,1,0,5,52000.00 ,Standard,Yes,No,50000.00 ,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
2872,65.00 ,3,39.00 ,82000.00 ,480002,0,4,0,5,24000.00 ,Standard,No,No,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
2873,50.00 ,1,26.00 ,23000.00 ,480002,0,1,0,5,3000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
2874,48.00 ,1,23.00 ,35000.00 ,480002,0,1,0,5,1000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,1,0,1,Yes ,Owned,Rural,Reject,
2875,49.00 ,3,25.00 ,114000.00 ,480001,0,1,0,5,25000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2876,58.00 ,2,33.00 ,18000.00 ,480001,1,3,1,5,1000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
2877,24.00 ,3,(2.00),80000.00 ,480001,0,2,0,5,16000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2878,58.00 ,3,32.00 ,74000.00 ,480001,1,2,1,5,23000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2879,45.00 ,2,19.00 ,122000.00 ,480001,0,4,0,5,41000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2880,42.00 ,2,15.00 ,73000.00 ,480001,0,3,0,5,23300.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2881,64.00 ,1,40.00 ,40000.00 ,475336,0,2,0,6,11000.00 ,Poor,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
2882,49.00 ,3,25.00 ,55000.00 ,475002,0,4,0,6,1000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
2883,55.00 ,2,31.00 ,69000.00 ,475001,1,1,1,6,27000.00 ,Poor,Yes ,Yes,200000.00 ,Indian,0,1,0,0,Yes ,Rented,Urban,Reject,
2884,40.00 ,2,14.00 ,92000.00 ,474055,0,4,0,6,14000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2885,28.00 ,3,2.00 ,48000.00 ,474042,1,4,1,6,21000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2886,57.00 ,3,31.00 ,113000.00 ,474040,0,4,0,6,6000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
2887,50.00 ,2,25.00 ,58000.00 ,474020,0,1,0,6,13000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
2888,40.00 ,1,16.00 ,109000.00 ,474010,0,2,0,6,22000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
2889,55.00 ,2,28.00 ,39000.00 ,474009,1,3,1,4,10000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2890,53.00 ,2,29.00 ,33000.00 ,474009,0,3,0,4,19000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2891,48.00 ,1,24.00 ,18000.00 ,474009,1,4,1,4,2000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
2892,59.00 ,1,33.00 ,63000.00 ,474009,1,1,1,4,16000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2893,58.00 ,2,32.00 ,43000.00 ,474009,0,1,0,4,28000.00 ,Standard,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2894,38.00 ,3,14.00 ,70000.00 ,474008,0,4,0,4,20000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2895,49.00 ,3,25.00 ,19000.00 ,474007,0,1,0,4,9000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
2896,60.00 ,2,36.00 ,39000.00 ,474006,0,4,0,4,13000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
2897,54.00 ,1,28.00 ,81000.00 ,474006,0,3,0,8,8000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
2898,28.00 ,3,2.00 ,34000.00 ,474006,0,4,0,8,13000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2899,27.00 ,2,1.00 ,140000.00 ,474006,0,1,0,8,59000.00 ,Poor,No,Yes,1000000.00 ,Indian,1,1,1,1,No,Rented,Urban,Reject,
2900,42.00 ,1,18.00 ,114000.00 ,474006,0,1,0,8,3000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2901,52.00 ,3,28.00 ,55000.00 ,474005,0,2,0,8,32000.00 ,Poor,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
2902,54.00 ,2,30.00 ,21000.00 ,474005,0,1,0,8,1000.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2903,56.00 ,2,30.00 ,50000.00 ,474004,0,4,0,8,28000.00 ,Poor,Yes ,Yes,200000.00 ,Indian,0,1,0,1,No,Owned,Semi Urban,Reject,
2904,58.00 ,1,34.00 ,41000.00 ,474003,1,3,1,9,15000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2905,56.00 ,1,32.00 ,190000.00 ,474003,0,3,0,4,22000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,1,1,Yes ,Rented,Urban,Approved,
2906,64.00 ,3,40.00 ,8000.00 ,474002,0,2,0,4,3000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
2907,35.00 ,2,8.00 ,55000.00 ,474002,0,2,0,4,16700.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
2908,45.00 ,1,20.00 ,40000.00 ,474002,1,2,1,4,13000.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
2909,57.00 ,2,32.00 ,22000.00 ,474002,0,3,0,4,1000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
2910,35.00 ,2,8.00 ,44000.00 ,474002,1,2,1,4,16700.00 ,Standard,No,Yes,100000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
2911,46.00 ,3,22.00 ,102000.00 ,474001,0,3,0,4,45000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
2912,30.00 ,3,4.00 ,54000.00 ,474001,0,4,0,4,18000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
2913,44.00 ,2,20.00 ,130000.00 ,474001,0,4,0,5,32000.00 ,Standard,No,Yes ,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Approved,
2914,39.00 ,2,12.00 ,75000.00 ,474001,1,3,1,5,23300.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2915,42.00 ,1,18.00 ,42000.00 ,474001,0,2,0,5,17000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
2916,34.00 ,1,9.00 ,133000.00 ,474001,0,1,0,5,38000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
